UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11648,FCA,"Kalispell, MT",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13230,MDT,"Harrisburg, PA",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",12451,JAX,"Jacksonville, FL",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",10821,BWI,"Baltimore, MD",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11996,GSP,"Greer, SC",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11503,EGE,"Eagle, CO",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13487,MSP,"Minneapolis, MN",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11884,GEG,"Spokane, WA",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",12441,JAC,"Jackson, WY",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11603,EUG,"Eugene, OR",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14570,RNO,"Reno, NV",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",12896,LBB,"Lubbock, TX",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",10279,AMA,"Amarillo, TX",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13342,MKE,"Milwaukee, WI",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13486,MSO,"Missoula, MT",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13485,MSN,"Madison, WI",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13577,MYR,"Myrtle Beach, SC",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13244,MEM,"Memphis, TN",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",12339,IND,"Indianapolis, IN",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",10599,BHM,"Birmingham, AL",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14492,RDU,"Raleigh/Durham, NC",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13495,MSY,"New Orleans, LA",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14122,PIT,"Pittsburgh, PA",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",10693,BNA,"Nashville, TN",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",15370,TUL,"Tulsa, OK",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14831,SJC,"San Jose, CA",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",10423,AUS,"Austin, TX",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14986,SRQ,"Sarasota/Bradenton, FL",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",12278,ICT,"Wichita, KS",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14193,PNS,"Pensacola, FL",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",10581,BGR,"Bangor, ME",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",10994,CHS,"Charleston, SC",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11423,DSM,"Des Moines, IA",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",11986,GRR,"Grand Rapids, MI",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13851,OKC,"Oklahoma City, OK",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14321,PWM,"Portland, ME",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",14685,SAV,"Savannah, GA",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",12323,ILM,"Wilmington, NC",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",12217,HSV,"Huntsville, AL",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",698,7
AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",13502,MTJ,"Montrose/Delta, CO",698,7
AA,American Airlines Inc.,10529,BDL,"Hartford, CT",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,10529,BDL,"Hartford, CT",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,10693,BNA,"Nashville, TN",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,10693,BNA,"Nashville, TN",14492,RDU,"Raleigh/Durham, NC",698,7
AA,American Airlines Inc.,10693,BNA,"Nashville, TN",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,10693,BNA,"Nashville, TN",10397,ATL,"Atlanta, GA",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",12441,JAC,"Jackson, WY",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",12264,IAD,"Washington, DC",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",10849,BZN,"Bozeman, MT",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",698,7
AA,American Airlines Inc.,12953,LGA,"New York, NY",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,15370,TUL,"Tulsa, OK",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,15249,TLH,"Tallahassee, FL",10397,ATL,"Atlanta, GA",698,7
AA,American Airlines Inc.,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,10397,ATL,"Atlanta, GA",11618,EWR,"Newark, NJ",698,7
AA,American Airlines Inc.,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,10397,ATL,"Atlanta, GA",12953,LGA,"New York, NY",698,7
AA,American Airlines Inc.,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",698,7
AA,American Airlines Inc.,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",15016,STL,"St. Louis, MO",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",12266,IAH,"Houston, TX",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",14492,RDU,"Raleigh/Durham, NC",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",10693,BNA,"Nashville, TN",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",15249,TLH,"Tallahassee, FL",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",10397,ATL,"Atlanta, GA",698,7
AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",14107,PHX,"Phoenix, AZ",698,7
AA,American Airlines Inc.,11697,FLL,"Fort Lauderdale, FL",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,11697,FLL,"Fort Lauderdale, FL",14100,PHL,"Philadelphia, PA",698,7
AA,American Airlines Inc.,10849,BZN,"Bozeman, MT",12953,LGA,"New York, NY",698,7
AA,American Airlines Inc.,10849,BZN,"Bozeman, MT",14107,PHX,"Phoenix, AZ",698,7
AA,American Airlines Inc.,10721,BOS,"Boston, MA",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,10721,BOS,"Boston, MA",12441,JAC,"Jackson, WY",698,7
AA,American Airlines Inc.,10721,BOS,"Boston, MA",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,10721,BOS,"Boston, MA",12264,IAD,"Washington, DC",698,7
AA,American Airlines Inc.,10721,BOS,"Boston, MA",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,10721,BOS,"Boston, MA",12953,LGA,"New York, NY",698,7
AA,American Airlines Inc.,10721,BOS,"Boston, MA",10423,AUS,"Austin, TX",698,7
AA,American Airlines Inc.,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,14831,SJC,"San Jose, CA",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",698,7
AA,American Airlines Inc.,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",15016,STL,"St. Louis, MO",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",10713,BOI,"Boise, ID",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",14893,SMF,"Sacramento, CA",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",11292,DEN,"Denver, CO",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",13487,MSP,"Minneapolis, MN",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",11884,GEG,"Spokane, WA",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",14570,RNO,"Reno, NV",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",14057,PDX,"Portland, OR",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",10140,ABQ,"Albuquerque, NM",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",13485,MSN,"Madison, WI",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",14492,RDU,"Raleigh/Durham, NC",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",12892,LAX,"Los Angeles, CA",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",14831,SJC,"San Jose, CA",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",10849,BZN,"Bozeman, MT",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",14908,SNA,"Santa Ana, CA",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",15376,TUS,"Tucson, AZ",698,7
AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",11423,DSM,"Des Moines, IA",698,7
AA,American Airlines Inc.,14843,SJU,"San Juan, PR",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,14843,SJU,"San Juan, PR",14100,PHL,"Philadelphia, PA",698,7
AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,10423,AUS,"Austin, TX",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,10423,AUS,"Austin, TX",15304,TPA,"Tampa, FL",698,7
AA,American Airlines Inc.,10423,AUS,"Austin, TX",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,10423,AUS,"Austin, TX",10721,BOS,"Boston, MA",698,7
AA,American Airlines Inc.,14908,SNA,"Santa Ana, CA",14107,PHX,"Phoenix, AZ",698,7
AA,American Airlines Inc.,14986,SRQ,"Sarasota/Bradenton, FL",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,14986,SRQ,"Sarasota/Bradenton, FL",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,14986,SRQ,"Sarasota/Bradenton, FL",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,13198,MCI,"Kansas City, MO",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,15376,TUS,"Tucson, AZ",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,15376,TUS,"Tucson, AZ",14107,PHX,"Phoenix, AZ",698,7
AA,American Airlines Inc.,12278,ICT,"Wichita, KS",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,12278,ICT,"Wichita, KS",10423,AUS,"Austin, TX",698,7
AA,American Airlines Inc.,10581,BGR,"Bangor, ME",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,10994,CHS,"Charleston, SC",14683,SAT,"San Antonio, TX",698,7
AA,American Airlines Inc.,10994,CHS,"Charleston, SC",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,10994,CHS,"Charleston, SC",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",15304,TPA,"Tampa, FL",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",12953,LGA,"New York, NY",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",14986,SRQ,"Sarasota/Bradenton, FL",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",12478,JFK,"New York, NY",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",14635,RSW,"Fort Myers, FL",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",13204,MCO,"Orlando, FL",698,7
AA,American Airlines Inc.,11278,DCA,"Washington, DC",14027,PBI,"West Palm Beach/Palm Beach, FL",698,7
AA,American Airlines Inc.,11423,DSM,"Des Moines, IA",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,11423,DSM,"Des Moines, IA",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,11423,DSM,"Des Moines, IA",14107,PHX,"Phoenix, AZ",698,7
AA,American Airlines Inc.,11986,GRR,"Grand Rapids, MI",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,11986,GRR,"Grand Rapids, MI",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,12323,ILM,"Wilmington, NC",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,12323,ILM,"Wilmington, NC",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,12478,JFK,"New York, NY",15024,STT,"Charlotte Amalie, VI",698,7
AA,American Airlines Inc.,12478,JFK,"New York, NY",12441,JAC,"Jackson, WY",698,7
AA,American Airlines Inc.,12478,JFK,"New York, NY",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,13204,MCO,"Orlando, FL",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,13851,OKC,"Oklahoma City, OK",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,13851,OKC,"Oklahoma City, OK",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,14027,PBI,"West Palm Beach/Palm Beach, FL",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,14027,PBI,"West Palm Beach/Palm Beach, FL",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,14027,PBI,"West Palm Beach/Palm Beach, FL",14100,PHL,"Philadelphia, PA",698,7
AA,American Airlines Inc.,14027,PBI,"West Palm Beach/Palm Beach, FL",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,14193,PNS,"Pensacola, FL",14683,SAT,"San Antonio, TX",698,7
AA,American Airlines Inc.,14193,PNS,"Pensacola, FL",12266,IAH,"Houston, TX",698,7
AA,American Airlines Inc.,14193,PNS,"Pensacola, FL",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,14193,PNS,"Pensacola, FL",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,14321,PWM,"Portland, ME",13930,ORD,"Chicago, IL",698,7
AA,American Airlines Inc.,14321,PWM,"Portland, ME",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,14321,PWM,"Portland, ME",14492,RDU,"Raleigh/Durham, NC",698,7
AA,American Airlines Inc.,14321,PWM,"Portland, ME",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,14524,RIC,"Richmond, VA",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,14524,RIC,"Richmond, VA",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,14524,RIC,"Richmond, VA",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,14635,RSW,"Fort Myers, FL",13303,MIA,"Miami, FL",698,7
AA,American Airlines Inc.,14635,RSW,"Fort Myers, FL",14100,PHL,"Philadelphia, PA",698,7
AA,American Airlines Inc.,14635,RSW,"Fort Myers, FL",11278,DCA,"Washington, DC",698,7
AA,American Airlines Inc.,14685,SAV,"Savannah, GA",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,14685,SAV,"Savannah, GA",11298,DFW,"Dallas/Fort Worth, TX",698,7
AA,American Airlines Inc.,14730,SDF,"Louisville, KY",11057,CLT,"Charlotte, NC",698,7
AA,American Airlines Inc.,12217,HSV,"Huntsville, AL",10599,BHM,"Birmingham, AL",698,7
AA,American Airlines Inc.,11042,CLE,"Cleveland, OH",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,11042,CLE,"Cleveland, OH",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,11433,DTW,"Detroit, MI",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,11433,DTW,"Detroit, MI",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,11193,CVG,"Cincinnati, OH",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,11193,CVG,"Cincinnati, OH",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,10792,BUF,"Buffalo, NY",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,13303,MIA,"Miami, FL",11278,DCA,"Washington, DC",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",12266,IAH,"Houston, TX",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",11540,ELP,"El Paso, TX",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",15304,TPA,"Tampa, FL",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",10821,BWI,"Baltimore, MD",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",14100,PHL,"Philadelphia, PA",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",13495,MSY,"New Orleans, LA",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",14122,PIT,"Pittsburgh, PA",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",10693,BNA,"Nashville, TN",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",14986,SRQ,"Sarasota/Bradenton, FL",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",11278,DCA,"Washington, DC",694,7
AA,American Airlines Inc.,13930,ORD,"Chicago, IL",14027,PBI,"West Palm Beach/Palm Beach, FL",694,7
AA,American Airlines Inc.,15016,STL,"St. Louis, MO",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,15016,STL,"St. Louis, MO",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,10713,BOI,"Boise, ID",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,14683,SAT,"San Antonio, TX",12266,IAH,"Houston, TX",694,7
AA,American Airlines Inc.,14683,SAT,"San Antonio, TX",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,14683,SAT,"San Antonio, TX",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,14893,SMF,"Sacramento, CA",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,14893,SMF,"Sacramento, CA",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,15624,VPS,"Valparaiso, FL",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,15624,VPS,"Valparaiso, FL",13495,MSY,"New Orleans, LA",694,7
AA,American Airlines Inc.,15624,VPS,"Valparaiso, FL",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,15624,VPS,"Valparaiso, FL",14193,PNS,"Pensacola, FL",694,7
AA,American Airlines Inc.,12266,IAH,"Houston, TX",13930,ORD,"Chicago, IL",694,7
AA,American Airlines Inc.,12266,IAH,"Houston, TX",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,12266,IAH,"Houston, TX",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,12266,IAH,"Houston, TX",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,11066,CMH,"Columbus, OH",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,11066,CMH,"Columbus, OH",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,11618,EWR,"Newark, NJ",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,10868,CAE,"Columbia, SC",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,11540,ELP,"El Paso, TX",13930,ORD,"Chicago, IL",694,7
AA,American Airlines Inc.,11540,ELP,"El Paso, TX",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,15024,STT,"Charlotte Amalie, VI",14100,PHL,"Philadelphia, PA",694,7
AA,American Airlines Inc.,13871,OMA,"Omaha, NE",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,13871,OMA,"Omaha, NE",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,13244,MEM,"Memphis, TN",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,13244,MEM,"Memphis, TN",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,13244,MEM,"Memphis, TN",10693,BNA,"Nashville, TN",694,7
AA,American Airlines Inc.,15304,TPA,"Tampa, FL",13930,ORD,"Chicago, IL",694,7
AA,American Airlines Inc.,15304,TPA,"Tampa, FL",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",694,7
AA,American Airlines Inc.,11292,DEN,"Denver, CO",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,14869,SLC,"Salt Lake City, UT",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,14869,SLC,"Salt Lake City, UT",14100,PHL,"Philadelphia, PA",694,7
AA,American Airlines Inc.,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,12889,LAS,"Las Vegas, NV",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,10821,BWI,"Baltimore, MD",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,10821,BWI,"Baltimore, MD",14100,PHL,"Philadelphia, PA",694,7
AA,American Airlines Inc.,10821,BWI,"Baltimore, MD",11278,DCA,"Washington, DC",694,7
AA,American Airlines Inc.,15096,SYR,"Syracuse, NY",11057,CLT,"Charlotte, NC",694,7
AA,American Airlines Inc.,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",694,7
AA,American Airlines Inc.,11884,GEG,"Spokane, WA",11298,DFW,"Dallas/Fort Worth, TX",694,7
AA,American Airlines Inc.,11884,GEG,"Spokane, WA",14107,PHX,"Phoenix, AZ",694,7
AA,American Airlines Inc.,14570,RNO,"Reno, NV",14107,PHX,"Phoenix, AZ",694,7
